university,program,decision,term,citizenship,gpa_raw,gre_total,gre_q,gre_v,gre_aw
Carnegie Mellon University,Computer Science Masters,Accepted,F20,American,,,,,
University of Pennsylvania,Computer Science Masters,Accepted,F20,International,3.90,,,,
New York University,Computer Science Masters,Accepted,F20,International,3.80,161.0,,150.0,4.0
UC San Diego (UCSD),Computer Science Masters,Accepted,F20,American,3.69,,,,
University At Buffalo,Computer Science Masters,Accepted,F20,International,3.20,160.0,,153.0,3.0
University of Chicago,Computer Science Masters,Accepted,F20,American,3.49,161.0,,169.0,5.5
University Of Alberta (U Of A),Computer Science Masters,Accepted,F20,International,3.99,,,,
University Of Alberta,Computer Science Masters,Accepted,F20,International,3.82,,,,
Northwestern University,Computer Science Masters,Accepted,F20,International,,,,,
University of Southern California,Computer Science Masters,Accepted,F20,American,,,,,
Northwestern University,Computer Science Masters,Accepted,F20,International,4.00,170.0,,153.0,4.5
University Of Alberta (U Of A),Computer Science Masters,Accepted,F20,International,4.00,,,,
Columbia University,Computer Science Masters,Accepted,F20,American,,166.0,,163.0,
Ryerson University,Computer Science Masters,Accepted,F20,,,,,,
Columbia University,Computer Science Masters,Accepted,F20,American,3.55,158.0,,165.0,4.0
Columbia University,Computer Science Masters,Accepted,F20,International,,,,,
Columbia University,Computer Science Masters,Accepted,F20,International,4.00,163.0,,150.0,3.5
Boston University,Computer Science Masters,Accepted,F20,American,,168.0,,154.0,3.5
Columbia University,Computer Science Masters,Accepted,F20,,3.40,169.0,,161.0,4.0
UC San Diego (UCSD),Computer Science Masters,Accepted,F20,American,3.70,170.0,,156.0,5.5
Northwestern University,Computer Science Masters,Accepted,F20,International,3.20,169.0,,162.0,4.0
Northwestern University,Computer Science Masters,Accepted,F20,International,3.40,169.0,,152.0,3.5
Northwestern University,Computer Science Masters,Accepted,F20,International,,,,,
Columbia University,Computer Science Masters,Accepted,F20,International,3.86,170.0,,161.0,3.5
University Of Washington Tacoma,Computer Science Masters,Accepted,F20,,,170.0,,155.0,3.5
Columbia University,Computer Science Masters,Accepted,F20,International,3.77,167.0,,155.0,4.0
Columbia University,Computer Science Masters,Accepted,F20,,,,,,
University of South Carolina-Upstate,Computer Science Masters,Accepted,F20,American,,,,,
Northwestern University,Computer Science Masters,Accepted,F20,International,,,,,
Northwestern University,Computer Science Masters,Accepted,F20,International,3.63,169.0,,166.0,4.0
Northwestern University,Computer Science Masters,Accepted,F20,International,,,,,
Brown University,Computer Science Masters,Accepted,F20,,,,,,
"University Of Californa, Los Angeles (UCLA)",Computer Science Masters,Accepted,F20,International,9.30,169.0,,159.0,4.0
Columbia University,Computer Science Masters,Accepted,F20,International,3.60,167.0,,161.0,4.0
University Of Alberta (U Of A),Computer Science Masters,Accepted,F20,,3.85,,,,
Columbia University,Computer Science Masters,Accepted,F20,,,,,,
University of Wisconsin,Computer Science Masters,Accepted,F20,International,3.86,166.0,,155.0,4.0
Brown University,Computer Science Masters,Accepted,F20,International,3.03,170.0,,160.0,3.5
Brown University,Computer Science Masters,Accepted,F20,,,,,,
Brown University,Computer Science Masters,Accepted,F20,,,,,,
Brown University,Computer Science Masters,Accepted,F20,International,,,,,
Boston University,Computer Science Masters,Accepted,F20,,,,,,
University Of Singapore,Computer Science Masters,Accepted,F20,,,,,,
University Of Alberta,Computer Science Masters,Accepted,F20,International,3.71,168.0,,,
"University Of Californa, Los Angeles (UCLA)",Computer Science Masters,Accepted,F20,International,,,,,
University of Southern California,Computer Science Masters,Accepted,F20,American,,,,,
University of Southern California,Computer Science Masters,Accepted,F20,American,,,,,
University of Southern California,Computer Science (Data Science) Masters,Accepted,F20,American,3.29,157.0,,167.0,5.0
Georgia Institute of Technology,Computer Science Masters,Accepted,F20,American,,,,,
University Of Alberta,Computer Science(Thesis) Masters,Accepted,F20,International,,,,,
Cornell Tech,Computer Science Masters,Accepted,F20,American,3.07,163.0,,158.0,4.0
University of Texas,Computer Science Masters,Accepted,F20,International,3.00,168.0,,154.0,4.0
University of California,Computer Science Masters,Accepted,F20,American,3.57,162.0,,160.0,5.0
Penn State (Pennsylvania State University),Computer Science Masters,Accepted,F20,International,3.72,169.0,,155.0,3.5
Penn State (Pennsylvania State University),Computer Science Masters,Accepted,F20,International,,,,,
Simon Fraser University (SFU),Computer Science Masters,Accepted,F20,International,,,,,
University of Pennsylvania,Computer Science Masters,Accepted,F20,International,,,,,
"University Of Californa, Los Angeles (UCLA)",Computer Science Masters,Accepted,F20,International,,,,,
"University Of Californa, Los Angeles (UCLA)",Computer Science Masters,Accepted,F20,International,3.70,,,,
University of California (UCLA),Computer Science Masters,Accepted,F20,International,,,,,
Cornell (Ithaca),Computer Science Masters,Accepted,F20,American,,,,,
Columbia University,Computer Science Masters,Accepted,F20,American,3.60,169.0,,165.0,4.0
UC San Diego (UCSD),Computer Science Masters,Accepted,F20,American,3.81,163.0,,168.0,4.5
Queens (Canada),Computer Science Masters,Accepted,F20,,,,,,
Pennsylvania State University - University Park,Computer Science Masters,Accepted,F20,International,,,,,
Brandeis University,Computer Science Masters,Accepted,F20,International,,,,,
University of California,Computer Science Masters,Accepted,F20,American,,,,,
University Of Pittsburgh,Computer Science Masters,Accepted,F20,American,3.40,166.0,,162.0,4.0
New York University (NYU) - Courant,Computer Science Masters,Accepted,F20,American,3.40,166.0,,162.0,4.0
Brown University,Computer Science Masters,Accepted,F20,American,3.40,166.0,,162.0,4.0
University Of Illinois,Computer Science Masters,Accepted,F20,American,3.20,,,,
Columbia University,Computer Science Masters,Accepted,F20,International,,,,,
University of Colorado Boulder,Computer Science Masters,Accepted,F20,American,4.00,160.0,,161.0,4.0
University of California,Computer Science Masters,Accepted,F20,American,3.81,163.0,,168.0,4.5
Stanford University,Computer Science Masters,Accepted,F20,American,3.80,163.0,,168.0,4.5
UMass-Amherst,Computer Science Masters,Accepted,F20,American,3.57,160.0,,167.0,99.99
Georgia Institute of Technology,Computer Science Masters,Accepted,F20,International,,,,,
Rutgers University,Computer Science Masters,Accepted,F20,International,,,,,
University of California,Computer Science Masters,Accepted,F20,International,,,,,
University Of Arizona,Computer Science Masters,Accepted,F20,American,,,,,
Ottawa University-Ottawa,Computer Science Masters,Accepted,F20,,,,,,
University of California,Computer Science Masters,Accepted,F20,American,,,,,
Georgia Institute of Technology,Computer Science Masters,Accepted,F20,American,3.95,162.0,,163.0,4.0
University of California (UCSB),Computer Science Masters,Accepted,F20,American,3.77,165.0,,148.0,4.0
University Of Illinois At Urbana-Champaign (UIUC),Computer Science Masters,Accepted,F20,American,,,,,
University of Southern California,Computer Science Masters,Accepted,F20,International,3.66,169.0,,151.0,3.5
University of Maryland,Computer Science Masters,Accepted,F20,International,,,,,
"University Of Californa, Los Angeles (UCLA)",Computer Science Masters,Accepted,F20,International,3.80,168.0,,163.0,
"University Of Californa, Los Angeles (UCLA)",Computer Science Masters,Accepted,F20,International,3.80,168.0,,163.0,
North Carolina State University,Computer Science Masters,Accepted,F20,International,,,,,
University of Southern California,Computer Science Masters,Accepted,F20,International,3.50,169.0,,156.0,3.5
University of Wisconsin,Computer Science Masters,Accepted,F20,International,,,,,
Cornell University,"Computer Science, MEng Masters",Accepted,F20,American,,,,,
Penn State (PSU) University Park,Computer Science Masters,Accepted,F20,International,,,,,
Cornell University,Computer Science Masters,Accepted,F20,International,4.00,170.0,,153.0,4.5
Cornell (Ithaca),Computer Science MEng Masters,Accepted,F20,International,,,,,
Cornell (Ithaca),Computer Science Masters,Accepted,F20,International,,,,,
Cornell (Ithaca),Computer Science Masters,Accepted,F20,American,3.83,170.0,,154.0,4.0
Carnegie Mellon University,Computer Science Masters,Accepted,F20,International,,,,,
Carnegie Mellon University,Computer Science Masters,Accepted,F20,International,,,,,
Delft University of Technology,Computer Science Masters,Accepted,F20,,,,,,
New York University ( NYU),Computer Science Masters,Accepted,F20,American,3.74,167.0,,152.0,4.0
University of Wisconsin,Computer Science Masters,Accepted,F20,International,3.80,167.0,,157.0,4.5
University Of Alberta,Computer Science Masters,Accepted,F20,International,,,,,
University of Wisconsin,Computer Science Masters,Accepted,F20,American,3.93,168.0,,162.0,4.5
University of Wisconsin,Computer Science Masters,Accepted,F20,International,,,,,
Penn State University,Computer Science Masters,Accepted,F20,American,,,,,
University of Southern California,Computer Science (Scientists And Engineers) Masters,Accepted,F20,American,2.78,158.0,,153.0,4.0
"University Of Michigan, Ann Arbor",Computer Science Masters,Accepted,F20,American,3.80,165.0,,164.0,4.5
"University Of Californa, Los Angeles (UCLA)",Computer Science Masters,Accepted,F20,American,3.40,162.0,,159.0,4.5
Stanford University,Computer Science Masters,Accepted,F20,International,,,,,
Carnegie Mellon University,Computer Science Masters,Accepted,F20,International,,,,,
Carnegie Mellon University,Computer Science Masters,Accepted,F20,International,3.80,167.0,,156.0,4.5
UC San Diego (UCSD),Computer Science Masters,Accepted,F20,International,,,,,
Rutgers University,Computer Science Masters,Accepted,F20,International,3.53,169.0,,156.0,3.0
Rutgers University,Computer Science Masters,Accepted,F20,International,3.67,168.0,,155.0,4.0
Rutgers University,Computer Science Masters,Accepted,F20,International,3.49,,,,
Rutgers University,Computer Science Masters,Accepted,F20,International,3.74,167.0,,164.0,3.5
Stanford University,Computer Science Masters,Accepted,F20,International,4.00,170.0,,161.0,5.5
Stanford University,Computer Science Masters,Accepted,F20,International,,,,,
Stanford University,Computer Science Masters,Accepted,F20,International,,,,,
Stanford University,Computer Science Masters,Accepted,F20,International,3.77,168.0,,160.0,5.5
Stanford University,Computer Science Masters,Accepted,F20,International,3.86,170.0,,165.0,4.0
Stanford University,Computer Science Masters,Accepted,F20,International,3.79,168.0,,158.0,4.5
Carnegie Mellon University,Computer Science Masters,Accepted,F20,International,3.94,167.0,,158.0,
UC San Diego (UCSD),Computer Science Masters,Accepted,F20,International,3.67,169.0,,162.0,
Georgia Institute of Technology,Computer Science Masters,Accepted,F20,International,3.62,167.0,,163.0,
Georgia Institute of Technology,Computer Science Masters,Accepted,F20,International,,,,,
Georgia Institute of Technology,Computer Science Masters,Accepted,F20,American,3.00,160.0,,155.0,4.5
Columbia University,Computer Science Masters,Accepted,F20,International,,169.0,,164.0,4.5
University Of Michigan,Computer Science Masters,Accepted,F20,American,,,,,
Carnegie Mellon University,"Computer Science, MCDS Masters",Accepted,F20,International,3.83,170.0,,163.0,4.5
"University Of Californa, Los Angeles (UCLA)",Computer Science Masters,Accepted,F20,American,3.57,168.0,,153.0,4.0
Columbia University,Computer Science Masters,Accepted,F20,International,,,,,
Columbia University,Computer Science Masters,Accepted,F20,International,3.30,168.0,,147.0,3.0
Columbia University,Computer Science Masters,Accepted,F20,American,,160.0,,159.0,4.5
