university,program,decision,term,citizenship,gpa_raw,gre_total,gre_q,gre_v,gre_aw
Amherst College,Computer Science Masters,Accepted,F19,International,8.79,162.0,,159.0,4.5
University of Southern California,Computer Science Masters,Accepted,Spring 2020,International,3.68,168.0,,163.0,3.5
Arizona State University,Computer Science Masters,Accepted,F20,International,3.2,169.0,,157.0,3.5
North Carolina State University,Computer Science Masters,Accepted,F19,International,3.5,169.0,,148.0,3.0
"University of California, Irvine",Computer Science Masters,Accepted,F19,International,8.55,167.0,,155.0,3.5
New York University,Computer Science Masters,Accepted,F20,International,3.88,170.0,,157.0,3.0
University of Alberta,Computer Science Masters,Accepted,F19,International,3.7,,,,
Berkeley College,Computer Science Masters,Accepted,F17,American,3.72,165.0,,169.0,
UIC,Computer Science Masters,Accepted,F15,International,3.31,157.0,,154.0,4.0
Davis College,Computer Science Masters,Accepted,F15,International,3.4,163.0,,158.0,4.0
University of Toronto,Computer Science (Applied Computing) Masters,Accepted,F15,International,3.86,168.0,,162.0,3.0
University of California (UCSC),Computer Science Masters,Accepted,F19,International,3.2,167.0,,151.0,3.5
University of California,Computer Science Masters,Accepted,F15,International,3.78,153.0,,166.0,3.0
"University of California, Irvine",Computer Science(MSCS) Masters,Accepted,F19,International,8.55,167.0,,155.0,3.5
Columbia College,Computer Science Masters,Accepted,F15,American,3.41,170.0,,168.0,4.5
Arizona State University,Computer Science Masters,Accepted,F19,International,3.6,160.0,,155.0,3.0
University of Southern California,Computer Science (Data Science) Masters,Accepted,F20,American,3.9,164.0,,162.0,4.0
University of Massachusetts Amherst,Computer Science Masters,Accepted,F15,International,3.84,168.0,,166.0,5.5
Carnegie Mellon University,Computer Science - LTI - Intelligent Information Systems Masters,Accepted,F17,International,3.4,170.0,,154.0,4.0
University of Southern California,Computer Science Masters,Accepted,F15,International,3.6,164.0,,164.0,4.5
Columbia College,Computer Science Masters,Accepted,F15,American,3.55,153.0,,155.0,4.0
NYU Courant (GSAS),Computer Science(MSCS) Masters,Accepted,F18,International,3.46,170.0,,157.0,3.5
University of Massachusetts Amherst,Computer Science Masters,Accepted,F19,International,3.95,165.0,,165.0,4.0
University Of Pennslyvania (UPenn),Computer Science Masters,Accepted,F16,International,3.85,164.0,,163.0,4.5
Georgia Institute of Technology,Computer Science - Online Masters,Accepted,Spring 2019,International,3.5,170.0,,151.0,3.0
University of Southern California,Computer Science Masters,Accepted,F17,American,3.4,165.0,,166.0,4.5
Carnegie Mellon University,Computer Science Masters,Accepted,F19,International,3.96,165.0,,165.0,4.0
University of Manitoba,Computer Science Masters,Accepted,F18,International,3.73,,,,
Purdue University,Computer Science Masters,Accepted,F15,International,3.8,169.0,,161.0,3.0
North Carolina State University,Computer Science Masters,Accepted,F15,International,3.75,170.0,,160.0,4.5
Rutgers University,Computer Science Masters,Accepted,F17,International,7.93,170.0,,155.0,4.0
Columbia College,Computer Science Masters,Accepted,F15,International,3.78,170.0,,157.0,4.5
Concordia University,Computer Science Masters,Accepted,F15,American,3.55,,,,
University of Minnesota Twin Cities,Computer Science Masters,Accepted,F18,International,3.7,170.0,,162.0,4.0
Carnegie Mellon University,Computer Science Masters,Accepted,F19,International,9.37,169.0,,159.0,4.0
Duke University,Computer Science Masters,Accepted,F18,International,3.72,153.0,,170.0,4.0
University of Michigan,Computer Science and Engineering Masters,Accepted,F19,International,3.73,170.0,,157.0,3.5
University of California,Computer Science Masters,Accepted,F19,International,3.88,169.0,,163.0,3.5
University of California (UCSC),Computer Science Masters,Accepted,F16,American,3.73,,,,
Carnegie Mellon University,Computer Science Masters,Accepted,F19,International,3.96,170.0,,169.0,4.5
ETH,Computer Science Masters,Accepted,F16,International,3.8,,,,
University of Massachusetts Amherst,Computer Science Masters,Accepted,F20,International,3.1,170.0,,165.0,4.0
Rutgers University,Computer Science Masters,Accepted,F19,International,3.37,169.0,,153.0,3.5
Princeton University,Computer Science Masters,Accepted,F15,International,3.95,170.0,,164.0,4.0
George Washington University,Computer Science Masters,Accepted,F15,International,3.14,165.0,,145.0,3.0
"University of California, Irvine",Computer Science Masters,Accepted,F15,American,3.3,158.0,,161.0,4.5
University of California,Computer Science Masters,Accepted,F19,International,3.8,170.0,,166.0,4.5
University of Pennsylvania,"Computer Science, Computer Graphics And Game Technology Masters",Accepted,F16,International,3.8,165.0,,157.0,3.5
University of Oxford,Computer Science Masters,Accepted,F18,International,3.8,169.0,,159.0,4.0
"University Of Minnesota, Twin Citites",Computer Science Masters,Accepted,F15,International,3.67,164.0,,154.0,3.0
University of Pennsylvania,Computer Science Masters,Accepted,F16,International,3.9,170.0,,155.0,4.0
University of Kansas,Computer Science Masters,Accepted,F19,International,3.0,160.0,,138.0,3.0
UBC,Computer Science Masters,Accepted,F16,International,3.98,,,,
University of Southern California,Computer Science - Data Science Masters,Accepted,S17,International,3.5,168.0,,161.0,3.0
Loyola University Chicago,Computer Science Masters,Accepted,F19,International,3.0,168.0,,153.0,3.0
University of Southern California,Computer Science (scientists And Engineers) Masters,Accepted,F19,International,3.73,165.0,,157.0,3.5
University of Pennsylvania,Computer Science Masters,Accepted,F19,American,3.65,162.0,,160.0,4.5
University of Southern California,Computer Science- Data Science Masters,Accepted,F16,International,3.9,166.0,,152.0,3.5
Carnegie Mellon University,Computer Science Master Of Science In Robotics Masters,Accepted,F20,American,3.9,164.0,,162.0,5.0
Ecole Polytechnique Federale De Lausanne (EPFL),Computer Science Masters,Accepted,F16,International,3.9,,,,
Technical University Of Munich (TUM),Computer Science Masters,Accepted,F16,International,3.15,168.0,,144.0,3.0
University of Michigan,Computer Science and Engineering Masters,Accepted,F19,American,3.7,169.0,,158.0,4.5
ีUniversity Of Southern California (USC) - Viterbi School Of Engineering,Computer Science - Multimedia And Creative Technologies Masters,Accepted,S18,International,3.8,159.0,,154.0,4.0
Amherst College,Computer Science Masters,Accepted,F19,International,3.92,168.0,,157.0,4.0
Rice University,Computer Science Masters,Accepted,F19,American,3.85,167.0,,168.0,5.5
Drexel University,Computer Science Masters,Accepted,F19,International,3.2,161.0,,157.0,4.0
Berkeley College,Computer Science Masters,Accepted,F17,International,3.88,170.0,,163.0,4.0
University of California,Computer Science Masters,Accepted,F15,American,3.8,,,,
Carnegie Mellon University,Computer Science Masters,Accepted,F16,International,3.59,167.0,,166.0,5.0
University of Southern California,Computer Science Masters,Accepted,F19,American,4.0,170.0,,170.0,5.0
George Washington University,Computer Science Masters,Accepted,F18,International,3.5,147.0,,163.0,2.5
Stony Brook University,Computer Science MS Masters,Accepted,F17,International,3.7,170.0,,158.0,4.0
North Carolina State University,Computer Science Masters,Accepted,F15,International,3.12,170.0,,152.0,3.0
Cornell University,Computer Science Masters,Accepted,F17,American,3.88,168.0,,160.0,5.0
University of Dallas,Computer Science Masters,Accepted,F16,International,3.69,165.0,,150.0,3.0
"University of California, Irvine",Computer Science Masters,Accepted,F16,International,3.75,170.0,,163.0,4.5
Brown University,Computer Science Masters,Accepted,F15,International,3.4,165.0,,155.0,4.0
University of Southern California,Computer Science Masters,Accepted,F20,International,3.75,170.0,,152.0,4.0
University of Virginia,Computer Science Masters,Accepted,F17,International,3.4,148.0,,170.0,3.0
University of Illinois Chicago (UIC),Computer Science Masters,Accepted,F19,American,3.51,162.0,,157.0,4.0
Georgia Institute of Technology,Computer Science Masters,Accepted,F19,American,3.85,167.0,,168.0,5.5
University of Southern California,Computer Science Masters,Accepted,F15,International,3.9,162.0,,144.0,4.0
Arizona State University,Computer Science Masters,Accepted,F20,International,3.3,165.0,,145.0,3.5
Carnegie Mellon University,Computer Science Masters,Accepted,F20,International,3.83,167.0,,156.0,4.0
ีUniversity Of Southern California (USC) - Viterbi School Of Engineering,Computer Science ( Intelligent Robotics) Masters,Accepted,F18,American,3.5,165.0,,155.0,4.0
New York University,Computer Science Masters,Accepted,F15,American,3.92,155.0,,162.0,4.5
University of Chicago,Computer Science Masters,Accepted,F20,International,4.0,167.0,,155.0,3.5
University of California (UCLA),Computer Science Masters,Accepted,F18,American,3.6,169.0,,164.0,4.5
University of California,Computer Science Masters,Accepted,F15,International,3.9,168.0,,152.0,4.0
Santa Clara University,Computer Science Masters,Accepted,F18,International,3.3,162.0,,152.0,4.0
University of Chicago,Computer Science Masters,Accepted,F17,International,3.52,164.0,,154.0,
University of California,Computer Science Masters,Accepted,F16,International,4.0,167.0,,160.0,5.0
Indiana University,Computer Science Masters,Accepted,F15,International,3.55,170.0,,156.0,3.5
Columbia University,Computer Science Masters,Accepted,F17,International,3.9,168.0,,159.0,4.0
George Washington University,Computer Science Masters,Accepted,F19,International,3.5,143.0,,167.0,2.5
The University of British Columbia,Computer Science Masters,Accepted,F15,International,3.9,,,,
University of Chicago,Computer Science Masters,Accepted,F19,American,3.8,167.0,,161.0,4.5
New York University,Computer Science Masters,Accepted,F15,American,3.81,163.0,,157.0,4.0
UC Berkeley (UCB),Computer Science (EECS Meng) Masters,Accepted,F18,American,3.41,167.0,,163.0,4.0
Illinois Institute of Technology,Computer Science Masters,Accepted,F19,International,3.53,161.0,,170.0,3.0
Cornell University,Computer Science Masters,Accepted,F17,American,3.41,168.0,,161.0,6.0
University of Illinois Urbana-Champaign,Computer Science Masters,Accepted,F17,International,4.0,170.0,,168.0,4.5
Northeastern University,Computer Science Masters,Accepted,F19,International,3.8,166.0,,165.0,4.5
University of Southern California,Computer Science Masters,Accepted,F17,International,3.77,168.0,,163.0,4.0
University of Chicago,Computer Science Masters,Accepted,F18,International,8.94,170.0,,157.0,4.0
University of San Diego,Computer Science Masters,Accepted,F20,International,3.75,330.0,,162.0,99.99
Amherst College,Computer Science Masters,Accepted,F15,International,3.8,170.0,,154.0,4.5
Brown University,Computer Science Masters,Accepted,F18,American,3.61,170.0,,160.0,5.5
Brown University,Computer Science Masters,Accepted,F17,American,3.9,167.0,,169.0,4.5
"University of California, Irvine",Computer Science Masters,Accepted,F16,International,3.8,165.0,,160.0,3.5
University of California,"Computer Science, MS CS Masters",Accepted,F18,International,3.96,168.0,,159.0,4.5
UBC,Computer Science Masters,Accepted,F15,International,3.7,164.0,,152.0,3.5
University of San Diego,Computer Science Masters,Accepted,F20,International,3.88,168.0,,161.0,3.5
The City College of New York,Computer Science Masters,Accepted,F16,International,3.8,158.0,,160.0,5.5
University of Massachusetts Amherst,Computer Science Masters,Accepted,F17,International,3.0,167.0,,162.0,3.5
University of Michigan,Computer Science Masters,Accepted,F19,International,3.93,169.0,,157.0,4.5
University of Missouri,Computer Science Masters,Accepted,F16,International,8.31,164.0,,156.0,3.5
Carnegie Mellon University,Computer Science Masters,Accepted,F15,International,3.8,170.0,,158.0,3.0
University of Dallas,Computer Science Masters,Accepted,F17,American,3.23,163.0,,155.0,4.5
University of Toronto,Computer Science Masters,Accepted,F20,International,4.0,,,,
Ohio State University,Computer Science Engineering Masters,Accepted,F18,International,3.98,170.0,,150.0,4.0
Brown University,"Computer Science, Master Masters",Accepted,F17,International,3.6,170.0,,160.0,3.5
Stanford University,Computer Science Masters,Accepted,F19,International,3.98,170.0,,157.0,4.0
Ohio State University-Main Campus,Computer Science Masters,Accepted,F16,International,8.63,155.0,,167.0,4.0
Saint Louis University,Computer Science Masters,Accepted,F19,American,3.16,157.0,,163.0,5.0
University Of Washington Tacoma,Computer Science Masters,Accepted,F18,International,3.98,161.0,,161.0,5.0
University of Massachusetts Amherst,Computer Science Masters,Accepted,F20,American,3.95,162.0,,163.0,4.0
Arizona State University,Computer Science Masters,Accepted,F16,International,3.6,167.0,,149.0,3.5
University of Massachusetts Amherst,Computer Science Masters,Accepted,F16,International,3.0,165.0,,152.0,4.0
University of Virginia,Computer Science Masters,Accepted,F18,American,3.6,168.0,,164.0,5.0
University of Alberta,Computer Science Masters,Accepted,F16,International,3.4,,,,
Rutgers University,Computer Science Masters,Accepted,F18,International,4.0,,,,
University of California,Computer Science Masters,Accepted,F15,American,3.2,157.0,,160.0,56.0
University of California,Computer Science Masters,Accepted,F15,International,3.8,170.0,,148.0,3.0
University of Southern California,Computer Science Masters,Accepted,F16,American,3.9,168.0,,168.0,4.0
Syracuse University,Computer Science Masters,Accepted,F15,International,3.05,168.0,,153.0,4.0
Buffalo State University,Computer Science Masters,Accepted,F16,International,7.87,170.0,,149.0,3.5
North Carolina State University,Computer Science Masters,Accepted,F15,International,8.23,170.0,,148.0,3.5
Stony Brook University,Computer Science Masters,Accepted,F15,International,3.74,167.0,,154.0,3.5
