university,program,decision,term,citizenship,gpa_raw,gre_total,gre_q,gre_v,gre_aw
University of California (UCLA),Computer Science Masters,Rejected,Fall 2024,International,3.54,,,,
University of California,Computer Science Masters,Rejected,Fall 2024,International,3.54,,,,
University of California (UCLA),Computer Science Masters,Rejected,Fall 2024,International,9.67,,,,
University Of British Columbia,Computer Science Masters,Rejected,Fall 2024,International,3.87,,,,
University Of British Columbia,Computer Science Masters,Rejected,Fall 2024,International,,,,,
Columbia University,Computer Science Masters,Rejected,Fall 2024,International,3.84,,,,
Columbia University,Computer Science Masters,Rejected,Fall 2024,International,9.67,170.0,,163.0,5.0
Columbia University,Computer Science Masters,Rejected,Fall 2024,American,,,,,
"University of California, Irvine",Computer Science Masters,Rejected,Fall 2024,International,,,,,
New York University,Computer Science Masters,Rejected,Fall 2024,International,3.75,165.0,,156.0,4.0
Western University,Computer Science Masters,Rejected,Fall 2024,International,3.87,,,,
Columbia University,Computer Science Masters,Rejected,Fall 2024,American,3.13,,,,
Purdue University,Computer Science Masters,Rejected,Fall 2024,International,3.34,165.0,,152.0,4.5
Purdue University,Computer Science Masters,Rejected,Fall 2024,International,3.64,,,,
University of Maryland Global Campus,Computer Science Masters,Rejected,Fall 2024,International,3.96,170.0,,156.0,4.5
Purdue University,Computer Science Masters,Rejected,Fall 2024,International,3.96,170.0,,156.0,4.5
University of California,Computer Science Masters,Rejected,Fall 2024,International,3.96,170.0,,156.0,4.5
Purdue University,Computer Science Masters,Rejected,Fall 2024,International,3.96,,,,
Purdue University,Computer Science Masters,Rejected,Fall 2024,International,3.75,,,,
University Of Illinois,Computer Science Masters,Rejected,Fall 2024,American,3.80,,,,
Columbia University,Computer Science Masters,Rejected,Fall 2024,International,,,,,
Columbia University,Computer Science Masters,Rejected,Fall 2024,American,,,,,
Columbia University,Computer Science Masters,Rejected,Fall 2024,International,3.83,167.0,,154.0,4.0
Columbia University,Computer Science Masters,Rejected,Fall 2024,American,3.44,,,,
Columbia University,Computer Science Masters,Rejected,Fall 2024,International,,,,,
University of California,Computer Science Masters,Rejected,Fall 2024,International,,,,,
Columbia University,Computer Science Masters,Rejected,Fall 2024,American,,,,,
University of Maryland Global Campus,Computer Science Masters,Rejected,Fall 2024,International,3.34,165.0,,152.0,4.5
University of Maryland Global Campus,Computer Science Masters,Rejected,Fall 2024,International,3.83,167.0,,154.0,4.0
University Of British Columbia,Computer Science Masters,Rejected,Fall 2024,International,,,,,
University of California,Computer Science Masters,Rejected,Fall 2024,International,3.86,168.0,,155.0,4.0
Columbia University,Computer Science Masters,Rejected,Fall 2024,American,3.84,,,,
University of Maryland Global Campus,Computer Science Masters,Rejected,Fall 2024,International,3.95,167.0,,153.0,4.0
University Of Toronto,Computer Science Masters,Rejected,Fall 2024,International,,,,,
University Of British Columbia,Computer Science Masters,Rejected,Fall 2024,International,4.00,,,,
University Of Toronto,Computer Science Masters,Rejected,Fall 2024,International,,,,,
McGill University,Computer Science Masters,Rejected,Fall 2024,International,3.90,168.0,,152.0,4.0
McGill University,Computer Science Masters,Rejected,Fall 2024,American,3.51,,,,
University of North Carolina (UNC),Computer Science Masters,Rejected,Fall 2024,International,3.74,165.0,,150.0,3.5
Georgia Institute Of Technology,Computer Science Masters,Rejected,Fall 2024,International,4.00,168.0,,160.0,4.0
University of Pennsylvania,Computer Science Masters,Rejected,Fall 2024,International,3.93,170.0,,167.0,
University of Michigan,Computer Science Masters,Rejected,Fall 2024,International,3.93,170.0,,167.0,
Penn State University,Computer Science Masters,Rejected,Fall 2024,International,3.90,,,,
University of Texas,Computer Science Masters,Rejected,Fall 2025,International,3.50,163.0,,152.0,4.0
University of California (UCSC),Computer Science Masters,Rejected,Fall 2024,International,3.46,,,,
Arizona State University,Computer Science Masters,Rejected,Fall 2024,International,3.50,163.0,,152.0,4.0
SUNY Stony Brook,Computer Science Masters,Rejected,Fall 2024,International,3.50,163.0,,152.0,4.0
University of California (UCSC),Computer Science Masters,Rejected,Fall 2024,International,3.50,163.0,,152.0,4.0
University of California,Computer Science Masters,Rejected,Fall 2024,American,3.05,,,,
University of Wisconsin,Computer Science Masters,Rejected,Fall 2024,International,3.34,165.0,,152.0,4.5
"Computer Science, University Of Illinois, Urbana-Champaign (UIUC)",Computer Science Masters,Rejected,Fall 2024,International,3.67,170.0,,162.0,4.0
Georgia Institute Of Technology,Computer Science Masters,Rejected,Fall 2024,International,3.24,166.0,,165.0,4.0
University of Texas at Austin,Computer Science Masters,Rejected,Fall 2024,International,3.24,166.0,,165.0,4.0
Duke University,Computer Science Masters,Rejected,Fall 2024,International,3.24,166.0,,165.0,4.0
Rensselaer Polytechnic Institute,Computer Science Masters,Rejected,Fall 2024,American,,,,,
SUNY Stony Brook,Computer Science Masters,Rejected,Fall 2024,American,,,,,
Ottawa University-Ottawa,Computer Science Masters,Rejected,Fall 2024,International,,,,,
Duke University,Computer Science Masters,Rejected,Fall 2024,International,3.67,170.0,,162.0,4.0
University of Wisconsin,Computer Science Masters,Rejected,Fall 2024,International,3.57,,,,
University of California,Computer Science Masters,Rejected,Fall 2024,American,3.90,,,,
Simon Fraser University,Computer Science Masters,Rejected,Fall 2024,International,,,,,
University of California,Computer Science Masters,Rejected,Fall 2024,International,3.83,167.0,,154.0,4.0
University Of Minnesota - Twin Cities,Computer Science Masters,Rejected,Fall 2024,International,,164.0,,149.0,3.0
University of California,Computer Science Masters,Rejected,Fall 2024,International,3.42,168.0,,162.0,3.5
University of California,Computer Science Masters,Rejected,Fall 2024,American,3.93,166.0,,159.0,5.0
University of California,Computer Science Masters,Rejected,Fall 2024,International,3.89,,,,
University of California,Computer Science Masters,Rejected,Fall 2024,International,,,,,
University of California,Computer Science Masters,Rejected,Fall 2024,International,3.78,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,Fall 2024,International,3.75,165.0,,156.0,4.0
Delft University of Technology,Computer Science Masters,Rejected,Fall 2024,International,3.64,168.0,,165.0,5.0
"University Of Illinois, Urbana-Champaign (UIUC)",Computer Science Masters,Rejected,Fall 2024,International,3.64,168.0,,165.0,1.0
University of North Carolina (UNC),Computer Science Masters,Rejected,Fall 2024,International,3.64,168.0,,165.0,5.0
University Of Waterloo,Computer Science Masters,Rejected,Fall 2024,International,3.64,161.0,,166.0,5.0
University of Texas at Austin,Computer Science Masters,Rejected,Fall 2024,International,3.25,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,Fall 2024,International,,,,,
University of North Carolina (UNC),Computer Science Masters,Rejected,Fall 2024,International,3.84,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,Fall 2024,International,3.96,170.0,,154.0,4.0
UNC-Chapel Hill,Computer Science Masters,Rejected,Fall 2024,International,3.80,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,Fall 2024,International,3.83,167.0,,154.0,4.0
Georgia Institute Of Technology,Computer Science Masters,Rejected,Fall 2024,International,3.84,168.0,,155.0,4.0
University of North Carolina at Chapel Hill,Computer Science Masters,Rejected,Fall 2024,International,3.85,,,,
University of Michigan,Computer Science and Engineering Masters,Rejected,Fall 2024,American,,,,,
Yale University,Computer Science Masters,Rejected,Fall 2024,International,3.64,168.0,,165.0,5.0
ETH Zurich,Computer Science Masters,Rejected,Fall 2024,International,3.64,,,,
SUNY Stony Brook,Computer Science Masters,Rejected,Fall 2024,International,,,,,
University Of Edinburgh,Computer Science Masters,Rejected,Fall 2024,International,3.89,,,,
University of Wisconsin,Computer Science Masters,Rejected,Fall 2024,International,3.30,170.0,,153.0,4.0
Michigan State University,Computer Science Masters,Rejected,Fall 2024,International,3.30,170.0,,153.0,4.0
Georgia Institute Of Technology,Computer Science Masters,Rejected,Fall 2024,International,,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,Fall 2024,International,,,,,
SUNY Stony Brook,Computer Science Masters,Rejected,Fall 2024,American,,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,Fall 2024,International,3.78,,,,
University of Michigan,Computer Science Masters,Rejected,Fall 2024,International,3.56,164.0,,157.0,4.0
University of Texas at Austin,Computer Science Masters,Rejected,Fall 2024,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,Fall 2024,International,3.75,,,,
University of Texas at Austin,Computer Science Masters,Rejected,Fall 2024,International,3.37,168.0,,162.0,4.0
Simon Fraser University,Computer Science Masters,Rejected,Fall 2024,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,Fall 2024,International,,,,,
University of Michigan,Computer Science Masters,Rejected,Fall 2024,International,3.96,,,,
University of Texas at Austin,Computer Science Masters,Rejected,Fall 2024,International,3.96,170.0,,154.0,4.0
University of Texas at Austin,Computer Science Masters,Rejected,Fall 2024,International,3.95,167.0,,153.0,4.0
University of Texas at Austin,Computer Science Masters,Rejected,Fall 2024,International,3.80,166.0,,156.0,4.0
University of Texas at Austin,Computer Science Masters,Rejected,Fall 2024,International,3.71,,,,
University of Texas at Austin,Computer Science Masters,Rejected,Fall 2024,International,3.78,,,,
University of Massachusetts Amherst,Computer Science Masters,Rejected,Fall 2024,International,3.70,170.0,,152.0,3.5
Cornell University,Computer Science Masters,Rejected,Fall 2024,International,3.70,170.0,,152.0,3.5
University of Texas at Austin,Computer Science Masters,Rejected,Fall 2024,International,3.70,170.0,,152.0,3.5
University of Texas at Austin,Computer Science Masters,Rejected,Fall 2024,International,,,,,
University of Michigan,Computer Science Masters,Rejected,Fall 2024,International,,,,,
Princeton University,Computer Science Masters,Rejected,Fall 2024,American,3.51,,,,
University of Pennsylvania,Computer Science Masters,Rejected,Fall 2024,American,3.51,,,,
University of Michigan,Computer Science Masters,Rejected,Fall 2024,American,3.51,,,,
University of Michigan,Computer Science Masters,Rejected,Fall 2024,International,,,,,
University of Michigan,Computer Science Masters,Rejected,Fall 2024,International,3.80,,,,
University of Michigan,Computer Science Masters,Rejected,Fall 2024,International,3.98,,,,
Cornell University,Computer Science Masters,Rejected,Fall 2024,American,,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,Fall 2024,American,,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,Fall 2024,International,9.46,,,,
Cornell University,Computer Science Masters,Rejected,Fall 2025,American,4.00,,,,
University of Illinois Urbana,Computer Science Masters,Rejected,Fall 2024,International,9.04,,,,
University of Massachusetts Amherst,Computer Science Masters,Rejected,Fall 2024,International,,,,,
University of Massachusetts Amherst,Computer Science Masters,Rejected,Fall 2024,International,3.56,164.0,,157.0,4.0
Johns Hopkins University,Computer Science Masters,Rejected,Fall 2024,American,,,,,
University of Massachusetts Amherst,Computer Science Masters,Rejected,Fall 2024,International,3.55,,,,
University Of Illinois,Computer Science Masters,Rejected,Fall 2024,International,3.85,164.0,,151.0,3.0
University of Massachusetts Amherst,Computer Science Masters,Rejected,Fall 2024,International,3.81,169.0,,156.0,5.0
University of Massachusetts Amherst,Computer Science Masters,Rejected,Fall 2024,International,,,,,
University of Southern California,Computer Science Masters,Rejected,Fall 2024,International,3.60,170.0,,153.0,4.0
University Of Virginia,Computer Science Masters,Rejected,Fall 2024,American,3.84,167.0,,160.0,4.0
University of Pennsylvania,Computer Science Masters,Rejected,Fall 2024,American,3.98,,,,
Johns Hopkins University,Computer Science Masters,Rejected,Fall 2024,International,3.67,170.0,,162.0,4.0
Johns Hopkins University,Computer Science Masters,Rejected,Fall 2024,International,3.50,164.0,,154.0,4.0
